地区,类型,名称,链接,标记
陕西,合作办学项目,西安交通大学与香港理工大学合作举办酒店及餐饮管理学士学位教育项目,https://www.crs.jsj.edu.cn/aproval/detail/154,●
陕西,合作办学项目,西安电子科技大学与法国南特大学综合理工学院合作举办电子信息工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1091,▲
陕西,合作办学项目,西安科技大学与澳大利亚塔斯马尼亚大学合作举办土木工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1092,▲
陕西,合作办学项目,西安航空学院与德国北黑森应用技术大学合作举办机械电子工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1093,▲
陕西,合作办学项目,西安电子科技大学与英国赫瑞瓦特大学合作举办通信工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1168,▲
陕西,合作办学项目,榆林学院与英国胡弗汉顿大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1169,▲
陕西,合作办学项目,西北农林科技大学与美国内布拉斯加林肯大学合作举办食品科学与工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1889,▲
陕西,合作办学项目,西安邮电大学与英国斯泰福厦大学合作举办电子信息工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1890,▲
陕西,合作办学项目,西安科技大学与澳大利亚麦考瑞大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2145,▲
陕西,合作办学项目,西北大学与英国埃塞克斯大学合作举办电子信息科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2264,▲
陕西,合作办学项目,长安大学与爱尔兰都柏林大学合作举办道路桥梁与渡河工程专业本科教育项目（已并入长安大学长安都柏林国际交通学院）,https://www.crs.jsj.edu.cn/aproval/detail/2421,▲
陕西,合作办学项目,西安外国语大学与阿联酋沙迦大学合作举办阿拉伯语专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2422,▲
陕西,合作办学项目,西北农林科技大学与美国亚利桑那大学合作举办环境科学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2735,▲
陕西,合作办学项目,榆林学院与俄罗斯罗蒙诺索夫北方（北极）联邦大学合作举办石油工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2923,▲
陕西,合作办学项目,西安财经大学与德国波恩储蓄银行财团学院合作举办金融学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2924,▲
陕西,合作办学项目,西安电子科技大学与美国弗吉尼亚理工大学大数据管理与应用专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3001,▲
陕西,合作办学项目,商洛学院与美国格林威尔大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3002,▲
陕西,合作办学项目,咸阳师范学院与英国伦敦城市大学合作举办学前教育专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3003,▲
陕西,合作办学项目,西安欧亚学院与美国中田纳西州立大学合作举办软件工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3138,▲
陕西,合作办学项目,西安科技大学高新学院与新西兰惠灵顿理工学院合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3139,▲
陕西,合作办学项目,西安工程大学与英国德蒙福特大学合作举办服装与服饰设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3240,▲
陕西,合作办学项目,西北农林科技大学与美国内布拉斯加林肯大学合作举办植物保护专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3241,▲
陕西,合作办学项目,长安大学与法国高等信息工程师学院合作举办人工智能专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3304,▲
山西,合作办学机构,山西财经大学中德学院（Sino-Germen School of Shanxi University of Finance and Economics）,https://www.crs.jsj.edu.cn/aproval/detail/123,●
山西,合作办学项目,太原科技大学与美国奥本大学合作举办环境工程专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/833,▲
山西,合作办学项目,太原理工大学与澳大利亚伍伦贡大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2713,▲
黑龙江,合作办学机构,"东北林业大学奥林学院（英文：Aulin College, Northeast Forestry University）",https://www.crs.jsj.edu.cn/aproval/detail/2595,"▲, ■"
黑龙江,合作办学机构,哈尔滨工程大学南安普顿海洋工程联合学院 （英文：Southampton Ocean Engineering Joint Institute at Harbin Engineering University）,https://www.crs.jsj.edu.cn/aproval/detail/2786,▲
黑龙江,合作办学项目,哈尔滨工程大学与澳大利亚新英格兰大学合作举办计算机科学与技术专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/176,●
黑龙江,合作办学项目,哈尔滨工程大学与澳大利亚新英格兰大学合作举办金融学专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/177,●
黑龙江,合作办学项目,黑龙江大学与英国布莱德福德大学合作举办电子信息工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/179,●
黑龙江,合作办学项目,黑龙江大学与英国布莱德福德大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/182,●
黑龙江,合作办学项目,黑龙江大学与英国布莱德福德大学合作举办国际经济与贸易专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/185,●
黑龙江,合作办学项目,齐齐哈尔大学与俄罗斯西伯利亚联邦大学合作举工商管理专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/214,●
黑龙江,合作办学项目,齐齐哈尔大学与俄罗斯后贝加尔车尔尼雪夫斯基国立人文师范大学合作举数学与应用数学专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/217,●
黑龙江,合作办学项目,齐齐哈尔大学与俄罗斯后贝加尔车尔尼雪夫斯基国立人文师范大学合作举办化学专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/227,●
黑龙江,合作办学项目,齐齐哈尔大学与俄罗斯后贝加尔车尔尼雪夫斯基国立人文师范大学合作举办生物科学专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/230,●
黑龙江,合作办学项目,齐齐哈尔大学与俄罗斯后贝加尔车尔尼雪夫斯基国立人文师范大学合作举音乐专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/236,●
黑龙江,合作办学项目,佳木斯大学与加拿大北美文理学院合作举办工商管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/239,●
黑龙江,合作办学项目,佳木斯大学与加拿大北美文理学院合作举办会计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/240,●
黑龙江,合作办学项目,黑河学院与俄罗斯布拉戈维申斯克国立师范大学合作举办美术学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/250,●
黑龙江,合作办学项目,佳木斯大学与加拿大北美文理学院合作举办国际经济与贸易专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/252,●
黑龙江,合作办学项目,黑龙江八一农垦大学与俄罗斯符拉迪沃斯托克国立大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/255,●
黑龙江,合作办学项目,黑龙江八一农垦大学与俄罗斯符拉迪沃斯托克国立大学合作举办会计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/266,●
黑龙江,合作办学项目,东北农业大学与俄罗斯远东国立技术水产大学合作举办工商管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/274,●
黑龙江,合作办学项目,东北农业大学与俄罗斯远东国立技术水产大学合作举办金融学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/280,●
黑龙江,合作办学项目,东北农业大学与俄罗斯太平洋国立大学合作举办国际经济与贸易专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/284,●
黑龙江,合作办学项目,牡丹江医学院与俄罗斯太平洋国立医科大学举办临床医学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/308,●
黑龙江,合作办学项目,牡丹江医学院与俄罗斯太平洋国立医科大学举办麻醉学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/312,●
黑龙江,合作办学项目,黑龙江中医药大学与俄罗斯阿穆尔国立医学院合作举办中西医临床医学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/314,●
黑龙江,合作办学项目,牡丹江医学院与俄罗斯太平洋国立医科大学举办医学影像学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/321,●
黑龙江,合作办学项目,齐齐哈尔医学院与俄罗斯赤塔国立医学院合作举办临床医学本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/328,●
黑龙江,合作办学项目,哈尔滨师范大学与俄罗斯莫斯科国立师范大学合作举办历史学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/330,●
黑龙江,合作办学项目,黑龙江工程学院与英国格林威治大学合作举办计算机科学与技术专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/339,●
黑龙江,合作办学项目,黑龙江工程学院与英国格林威治大学合作举办会计学专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/343,●
黑龙江,合作办学项目,绥化学院与俄罗斯阿穆尔国立大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/347,●
黑龙江,合作办学项目,黑河学院与俄罗斯布拉戈维申斯克国立师范大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/359,●
黑龙江,合作办学项目,黑河学院与俄罗斯布拉戈维申斯克国立师范大学合作举办俄语专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/360,●
黑龙江,合作办学项目,黑河学院与俄罗斯布拉戈维申斯克国立师范大学合作举办音乐学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/361,●
黑龙江,合作办学项目,齐齐哈尔大学与俄罗斯伊尔库茨克国立语言大学合作举办俄语专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/405,●
黑龙江,合作办学项目,齐齐哈尔大学与韩国东新大学合作举办朝鲜语专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/409,●
黑龙江,合作办学项目,哈尔滨工业大学与澳大利亚悉尼大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/436,▲
黑龙江,合作办学项目,黑龙江科技大学与俄罗斯远东联邦大学合作举办计算机科学与技术专业本科生教育项目,https://www.crs.jsj.edu.cn/aproval/detail/529,●
黑龙江,合作办学项目,黑龙江科技大学与俄罗斯远东联邦大学合作举办土木工程专业本科生教育项目,https://www.crs.jsj.edu.cn/aproval/detail/530,●
黑龙江,合作办学项目,黑龙江科技大学与加拿大北阿尔伯塔理工学院合作举办计算机与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/531,●
黑龙江,合作办学项目,黑龙江科技大学与加拿大道格拉斯学院合作举办财务管理专业本科生教育项目,https://www.crs.jsj.edu.cn/aproval/detail/532,●
黑龙江,合作办学项目,牡丹江师范学院与俄罗斯乌苏里斯克国立师范学院合作举办旅游管理专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/584,▲
黑龙江,合作办学项目,牡丹江师范学院与韩国清州大学合作举办生物技术专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/585,▲
黑龙江,合作办学项目,黑河学院与俄罗斯布拉戈维申斯克国立师范大学合作举办体育教育专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/611,▲
黑龙江,合作办学项目,齐齐哈尔医学院与俄罗斯赤塔国立医学院合作举办口腔医学本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/744,▲
黑龙江,合作办学项目,佳木斯大学与俄罗斯阿列赫姆国立大学合作举办学前教育专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/829,▲
黑龙江,合作办学项目,齐齐哈尔医学院与俄罗斯赤塔国立医学院合作举办精神医学本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/837,▲
黑龙江,合作办学项目,黑龙江大学与英国斯旺西大学合作举办传播学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/893,▲
黑龙江,合作办学项目,东北农业大学与俄罗斯太平洋国立大学合作举办机械设计制造及其自动化专业本科教育项目（退出办学）,https://www.crs.jsj.edu.cn/aproval/detail/894,▲
黑龙江,合作办学项目,齐齐哈尔大学与俄罗斯克麦罗沃食品工业技术学院合作举办食品科学与工程专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/895,▲
黑龙江,合作办学项目,哈尔滨金融学院与美国圣托马斯大学合作举办金融学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/896,▲
黑龙江,合作办学项目,黑河学院与俄罗斯南乌拉尔国立大学合作举办旅游管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/898,▲
黑龙江,合作办学项目,大庆师范学院与俄罗斯布拉戈维申斯克国立师范大学合作举办化学工程与工艺专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/911,▲
黑龙江,合作办学项目,哈尔滨工程大学与英国斯旺西大学合作举办材料物理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/971,▲
黑龙江,合作办学项目,哈尔滨工程大学与英国斯旺西大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1045,▲
黑龙江,合作办学项目,哈尔滨医科大学与英国知山大学合作举办护理学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1046,▲
黑龙江,合作办学项目,黑龙江工程学院与美国西伊利诺伊大学合作举办地理信息科学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2128,▲
黑龙江,合作办学项目,东北林业大学与英国阿斯顿大学合作举办工程管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2409,▲
黑龙江,合作办学项目,黑龙江工程学院与芬兰卡累利阿应用科技大学合作举办能源与动力工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2410,▲
黑龙江,合作办学项目,哈尔滨工程大学与英国阿伯丁大学合作举办土木工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2639,▲
黑龙江,合作办学项目,哈尔滨学院与韩国世明大学合作举办食品科学与工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2827,▲
黑龙江,合作办学项目,哈尔滨工业大学与俄罗斯莫斯科鲍曼国立技术大学合作举办环境生态工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2888,▲
黑龙江,合作办学项目,大庆师范学院与俄罗斯西南国立大学合作举办物联网工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2889,▲
黑龙江,合作办学项目,哈尔滨工业大学与俄罗斯圣彼得堡国立大学合作举办化学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3080,▲
黑龙江,合作办学项目,哈尔滨工业大学与俄罗斯圣彼得堡国立大学合作举办数学与应用数学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3081,▲
黑龙江,合作办学项目,哈尔滨工业大学与俄罗斯圣彼得堡国立大学合作举办应用物理学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3082,▲
黑龙江,合作办学项目,哈尔滨工业大学与法国里昂商学院合作举办大数据管理与应用专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3286,▲
黑龙江,合作办学项目,哈尔滨工业大学与意大利都灵理工大学合作举办智慧建筑与建造专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3435,▲
辽宁,合作办学机构,东北大学中荷生物医学与信息工程学院(Sino-Dutch Biomedical and Information Engineering School of Northeastern University）（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/107,"▲, ■"
辽宁,合作办学机构,辽宁大学亚澳商学院（Asia-Australia Business College of Liaoning University）,https://www.crs.jsj.edu.cn/aproval/detail/124,●
辽宁,合作办学机构,辽宁大学新华国际商学院,https://www.crs.jsj.edu.cn/aproval/detail/125,●
辽宁,合作办学机构,辽宁师范大学国际商学院（LNNU-MSU College of International Business）,https://www.crs.jsj.edu.cn/aproval/detail/126,●
辽宁,合作办学机构,沈阳师范大学国际商学院,https://www.crs.jsj.edu.cn/aproval/detail/127,●
辽宁,合作办学机构,东北财经大学萨里国际学院（英文：Surrey International Institute，Dongbei University of Finance and Economics）,https://www.crs.jsj.edu.cn/aproval/detail/334,"▲, ■"
辽宁,合作办学机构,大连理工大学-立命馆大学国际信息与软件学院 （DUT—RU International School of Information Science & Engineering at DUT）,https://www.crs.jsj.edu.cn/aproval/detail/912,▲
辽宁,合作办学机构,中国医科大学-贝尔法斯特女王大学联合学院（China Medical University – The Queen’s University of Belfast Joint College）,https://www.crs.jsj.edu.cn/aproval/detail/1115,▲
辽宁,合作办学机构,"大连理工大学白俄罗斯国立大学联合学院 （DUT – BSU Joint Institute,  Dalian University of Technology）",https://www.crs.jsj.edu.cn/aproval/detail/2326,"▲, ■"
辽宁,合作办学机构,"大连理工大学莱斯特国际学院（Leicester International Institute, Dalian University of Technology）",https://www.crs.jsj.edu.cn/aproval/detail/2328,"▲, ■"
辽宁,合作办学机构,大连交通大学远交大交通学院（英文：FESTU Transport Institute of Dalian Jiaotong University）,https://www.crs.jsj.edu.cn/aproval/detail/2666,▲
辽宁,合作办学机构,"大连海事大学休斯顿国际学院 （英文：Houston International Institute, Dalian Maritime University）",https://www.crs.jsj.edu.cn/aproval/detail/2788,▲
辽宁,合作办学机构,"沈阳航空航天大学哈尔科夫航空学院 （乌克兰文：Харківський авіаційний інститут, Шеньянський аерокосмічний університет 英文：Kharkiv Aviation Institute, Shenyang Aerospace University）",https://www.crs.jsj.edu.cn/aproval/detail/3146,▲
辽宁,合作办学机构,"沈阳理工大学托木斯克理工大学国际工程学院（俄文：Международный инженерный институт Шэньянского политехнического университета и Томского политехнического университета；英文：Shenyang Ligong University-Tomsk Polytechnic University Institute of International Engineering, Shenyang Ligong University）",https://www.crs.jsj.edu.cn/aproval/detail/3158,▲
辽宁,合作办学机构,"沈阳建筑大学坎特伯雷理工国际工程学院（英文：Ara Institute of Canterbury International Engineering College, Shenyang Jianzhu University）",https://www.crs.jsj.edu.cn/aproval/detail/3311,▲
辽宁,合作办学项目,沈阳工业大学与澳大利亚格里菲斯大学合作举办国际经济与贸易专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/131,●
辽宁,合作办学项目,大连交通大学与澳大利亚乐卓博大学合作举办会计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/133,●
辽宁,合作办学项目,东北财经大学与澳大利亚科廷大学合作举办会计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/136,●
辽宁,合作办学项目,东北财经大学与加拿大西安大略大学休伦大学学院合作举办经济学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/139,●
辽宁,合作办学项目,沈阳工业大学与澳大利亚格里菲斯大学合作举办会计学专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/144,●
辽宁,合作办学项目,大连工业大学与英国南安普顿大学合作举办视觉传达设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/593,▲
辽宁,合作办学项目,大连工业大学与英国南安普顿大学合作举办服装与服饰设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/594,▲
辽宁,合作办学项目,鲁迅美术学院与日本文化学园文化服装学院合作举办服装与服饰设计专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/595,▲
辽宁,合作办学项目,东北财经大学与加拿大西安大略大学国王大学学院合作举办经济学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/680,●
辽宁,合作办学项目,东北财经大学与加拿大西安大略大学国王大学学院合作举办财务管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/681,●
辽宁,合作办学项目,东北财经大学与英国奥斯特大学合作举办金融学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/682,●
辽宁,合作办学项目,东北财经大学与英国奥斯特大学合作举办会计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/685,●
辽宁,合作办学项目,沈阳大学与德国海德堡应用科技大学合作举办工业工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/892,▲
辽宁,合作办学项目,大连大学与澳大利亚南十字星大学合作举办旅游管理专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/909,●
辽宁,合作办学项目,大连大学与澳大利亚南十字星大学合作举办会计学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/910,●
辽宁,合作办学项目,大连交通大学与美国瓦尔帕莱索大学合作举办机械工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/989,▲
辽宁,合作办学项目,大连交通大学与美国瓦尔帕莱索大学合作举办土木工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1039,▲
辽宁,合作办学项目,沈阳大学与德国埃森经济管理应用科技大学合作举办自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/1129,▲
辽宁,合作办学项目,沈阳城市建设学院与美国东伊利诺伊大学合作举办建筑学专业本科教育项目（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/1861,▲
辽宁,合作办学项目,沈阳航空航天大学与法国皮卡迪大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2123,▲
辽宁,合作办学项目,辽宁石油化工大学与芬兰中央应用科技大学合作举办化学工程与工艺专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2124,▲
辽宁,合作办学项目,大连海洋大学与新西兰奥塔哥理工学院合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2182,▲
辽宁,合作办学项目,鲁迅美术学院与英国索尔福德大学合作举办数字媒体艺术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2183,▲
辽宁,合作办学项目,沈阳工程学院与澳大利亚莫道克大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2226,▲
辽宁,合作办学项目,沈阳理工大学与波兰西里西亚技术大学合作举办化学工程与工艺专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2365,▲
辽宁,合作办学项目,东北大学与法国图卢兹第三大学合作举办材料科学与工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2418,▲
辽宁,合作办学项目,沈阳化工大学与俄罗斯国家研究型大学-伊尔库茨克国立理工大学合作举办能源与动力工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2419,▲
辽宁,合作办学项目,大连理工大学与美国加州大学欧文分校合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2497,▲
辽宁,合作办学项目,沈阳航空航天大学与美国南伊利诺伊大学卡本代尔分校合作举办飞行器动力工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2507,▲
辽宁,合作办学项目,东北大学与英国邓迪大学合作举办生物医学工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2539,▲
辽宁,合作办学项目,大连工业大学与英国雷克瑟姆大学合作举办机械电子工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2714,▲
辽宁,合作办学项目,辽宁中医药大学与新西兰Ara坎特伯雷理工学院合作举办护理学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2715,▲
辽宁,合作办学项目,沈阳药科大学与美国特莱恩大学合作举办生物医学工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2825,▲
辽宁,合作办学项目,沈阳工业大学与英国德比大学合作举办通信工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2880,▲
辽宁,合作办学项目,辽宁石油化工大学与俄罗斯乌法国立石油技术大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2881,▲
辽宁,合作办学项目,渤海大学与波兰华沙生命科学大学合作举办食品科学与工程本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2882,▲
辽宁,合作办学项目,辽宁科技大学与俄罗斯利佩茨克国立技术大学合作举办冶金工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2883,▲
辽宁,合作办学项目,大连外国语大学与西班牙阿尔卡拉大学合作举办西班牙语专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2884,▲
辽宁,合作办学项目,沈阳化工大学与西班牙胡安卡洛斯国王大学合作举办复合材料与工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/2885,▲
辽宁,合作办学项目,沈阳师范大学与爱尔兰都柏林商学院合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3006,▲
辽宁,合作办学项目,沈阳大学与希腊西阿提卡大学合作举办公共艺术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3095,▲
辽宁,合作办学项目,锦州医科大学与新西兰怀卡托理工学院合作举办运动康复专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3096,▲
辽宁,合作办学项目,沈阳音乐学院与意大利CPM音乐学院合作举办音乐表演专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3097,▲
辽宁,合作办学项目,辽宁工业大学与俄罗斯皮亚季戈尔斯克国立大学合作举办软件工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3098,▲
辽宁,合作办学项目,沈阳工程学院与俄罗斯乌法科技大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3099,▲
辽宁,合作办学项目,辽宁科技学院与俄罗斯鄂木斯克国立技术大学合作举办机械设计制造及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3100,▲
辽宁,合作办学项目,辽宁师范大学与美国华盛本大学合作举办英语专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3101,▲
辽宁,合作办学项目,辽东学院与俄罗斯下诺夫哥罗德国立技术大学合作举办计算机科学与技术专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3224,▲
辽宁,合作办学项目,沈阳体育学院与俄罗斯圣彼得堡国立列斯加夫特体育大学合作举办休闲体育专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3225,▲
辽宁,合作办学项目,辽宁工业大学与希腊帕特雷大学合作举办化学工程与工艺专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3283,▲
辽宁,合作办学项目,沈阳农业大学与法国巴黎第十二大学合作举办电气工程及其自动化专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3284,▲
辽宁,合作办学项目,辽宁石油化工大学与俄罗斯乌赫塔国立技术大学合作举办石油工程专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3285,▲
辽宁,合作办学项目,大连海事大学与英国斯旺西大学合作举办法学专业本科教育项目,https://www.crs.jsj.edu.cn/aproval/detail/3434,▲
吉林,合作办学机构,吉林大学莱姆顿学院,https://www.crs.jsj.edu.cn/aproval/detail/213,●
吉林,合作办学机构,延边大学科学技术学院（停止招生）,https://www.crs.jsj.edu.cn/aproval/detail/389,●
吉林,合作办学机构,东北师范大学罗格斯大学纽瓦克学院（RUTGERS UNIVERSITY NEWARK INSTITUTE AT NENU）,https://www.crs.jsj.edu.cn/aproval/detail/2083,▲
吉林,合作办学机构,长春理工大学圣光机大学联合学院（俄文：Совместный институт на базе университетов ЧПУ и ИТМО   英文： CUST-ITMO Joint Institute of Optics and Fine Mechanics）,https://www.crs.jsj.edu.cn/aproval/detail/3144,"▲, ■"
